Category,Description,Carbohydrate,Cholesterol,Fiber,Kilocalories,Protein,RefusePercentage,SugarTotal,HouseholdWeights.1stHouseholdWeight,HouseholdWeights.2ndHouseholdWeight,fat
SNACKS,"SNACKS,FARLEY CANDY,FARLEY FRUIT SNACKS,W/VITAMINS A,C,&E",80.9,0.0,0.0,341.0,4.4,0.0,0.0,26.0,0.0,0.0
CANDIES,"CANDIES,MILK CHOC COATD COFFEE BNS",55.25,20.0,5.6999998089999995,549.0,7.41,0.0,50.75,0.0,0.0,33.183
FROZEN NOVELTIES,"FROZEN NOVELTIES,ICE TYPE,LIME",32.6,0.0,0.0,128.0,0.4,0.0,32.59999847,99.0,0.0,0.0
FROZEN NOVELTIES,"FROZEN NOVELTIES,ICE TYPE,ITALIAN,REST-PREP",13.5,0.0,0.0,53.0,0.03,0.0,0.0,29.0,116.0,0.0
FROZEN NOVELTIES,"FROZEN NOVELTIES,ICE TYPE,POP",19.23,0.0,0.0,79.0,0.0,0.0,13.65999985,51.94,0.0,0.08
CANDIES,"CANDIES,MASTERFOODS USA,M&M'S CRISPY CHOC CANDIES",72.4,12.0,2.0,475.0,4.28,0.0,58.93999863,46.8,0.0,11.651
CANDIES,"CANDIES,MASTERFOODS USA,SNICKERS MUNCH BAR",43.64,24.0,4.6999998089999995,536.0,15.25,0.0,30.87000084,40.3,0.0,8.818999999999999
CANDIES,"CANDIES,FUDGE,CHOC MARSHMLLW,W/ NUTS,PREPARED-BY-RECIPE",67.36,23.0,2.099999905,472.0,3.24,0.0,0.0,0.0,0.0,19.965
CANDIES,"CANDIES,MASTERFOODS USA,SNICKERS ALMOND BAR",64.67,13.0,2.599999905,472.0,5.4,0.0,53.93000031,50.0,0.0,8.533999999999999
MARMALADE,"MARMALADE,ORANGE",66.3,0.0,0.699999988,246.0,0.3,0.0,60.0,320.0,20.0,0.0
CANDIES,"CANDIES,MASTERFOODS USA,POP'ABLES SNICKERS BRAND BITE SIZE",61.07,13.0,2.299999952,480.0,7.15,0.0,51.68999863,39.0,0.0,9.891
CANDIES,"CANDIES,MASTERFOODS USA,POP'ABLES MILKY WAY BRAND BITE SIZE",71.22,11.0,1.0,454.0,3.3,0.0,61.08000183,39.0,0.0,8.889
CANDIES,"CANDIES,MASTERFOODS USA,POP'ABLES 3 MUSKETEERS BITE SIZE",75.94,7.0,1.299999952,443.0,2.59,0.0,67.0,41.0,0.0,9.921
CANDIES,"CANDIES,MASTERFOODS USA,STARBURST FRUIT CHEWS,FRUIT & CREME",82.43,0.0,0.0,408.0,0.41,0.0,57.97999954,40.0,0.0,7.931
PECTIN,"PECTIN,UNSWTND,DRY MIX",90.4,0.0,8.600000381000001,325.0,0.3,0.0,0.0,50.0,0.0,0.15
PIE FILLINGS,"PIE FILLINGS,APPL,CND",26.1,0.0,1.0,100.0,0.1,0.0,13.80000019,595.0,74.0,0.0
CANDIES,"CANDIES,MASTERFOODS USA,STARBURST FRUIT CHEWS,TROPICAL",82.76,0.0,0.0,409.0,0.41,0.0,58.18000031,40.0,59.0,8.048
PIE FILLINGS,"PIE FILLINGS,CND,CHERRY",28.0,0.0,0.600000024,115.0,0.37,0.0,0.0,595.0,74.0,0.060000000000000005
CANDIES,"CANDIES,MASTERFOODS USA,STARBURST SOUR FRUIT CHEWS",79.73,0.0,0.0,400.0,0.39,0.0,56.09999847,58.7,0.0,7.52
PUDDINGS,"PUDDINGS,BANANA,DRY MIX,INST",92.7,0.0,0.0,367.0,0.0,0.0,76.56999969,99.0,25.0,0.58
PUDDINGS,"PUDDINGS,BANANA,DRY MIX,INST,PREP W/ WHL MILK",19.63,11.0,0.0,115.0,2.73,0.0,17.37999916,0.0,0.0,2.624
PUDDINGS,"PUDDINGS,BANANA,DRY MIX,REG",92.9,0.0,0.300000012,376.0,0.0,0.0,74.31999969,88.0,22.0,0.28
PUDDINGS,"PUDDINGS,BANANA,DRY MIX,REG,PREP W/ WHL MILK",18.31,12.0,0.0,111.0,2.86,0.0,15.97999954,0.0,0.0,2.691
PUDDINGS,"PUDDINGS,COCNT CRM,DRY MIX,INST",91.2,0.0,4.0,389.0,0.9,0.0,64.0,99.0,25.0,2.2
PUDDINGS,"PUDDINGS,COCNT CRM,DRY MIX,INST,PREP W/ WHL MILK",19.1,11.0,0.10000000099999999,117.0,2.9,0.0,0.0,147.0,587.0,3.3
PUDDINGS,"PUDDINGS,COCNT CRM,DRY MIX,REG",81.84,0.0,1.600000024,434.0,1.0,0.0,80.54000092,88.0,25.0,11.364
PUDDINGS,"PUDDINGS,COCNT CRM,DRY MIX,REG,PREP W/ WHL MILK",17.7,12.0,0.200000003,114.0,3.0,0.0,0.0,140.0,559.0,3.57
CANDIES,"CANDIES,MASTERFOODS USA,COCOAVIA CHOC BAR",55.07,0.0,8.699999809,471.0,5.81,0.0,39.18999863,22.0,0.0,15.703
CANDIES,"CANDIES,MASTERFOODS USA,COCOAVIA BLUEBERRY & ALMOND CHOC BAR",55.3,0.0,9.100000381000001,471.0,6.35,0.0,38.99000168,22.0,0.0,13.07
CANDIES,"CANDIES,MASTERFOODS USA,COCOAVIA CRISPY CHOC BAR",55.08,0.0,7.8000001910000005,456.0,8.21,0.0,34.95999908,20.0,0.0,14.007
PUDDINGS,"PUDDINGS,LEMON,DRY MIX,INST",95.4,0.0,0.0,378.0,0.0,0.0,0.0,99.0,25.0,0.63
PUDDINGS,"PUDDINGS,LEMON,DRY MIX,INST,PREP W/ WHL MILK",20.1,11.0,0.0,115.0,2.7,0.0,0.0,147.0,587.0,2.74
PUDDINGS,"PUDDINGS,LEMON,DRY MIX,REG",91.8,0.0,0.10000000099999999,363.0,0.1,0.0,0.0,85.0,21.0,0.0
PUDDING,"PUDDING,LEMON,DRY MIX,REG,PREP W/ SUGAR,EGG YOLK & H2O",24.2,49.0,0.0,109.0,0.65,0.0,13.51000023,0.0,0.0,1.02
SUGARS,"SUGARS,BROWN",98.09,0.0,0.0,380.0,0.12,0.0,97.01999664,220.0,145.0,0.0
SUGARS,"SUGARS,GRANULATED",99.98,0.0,0.0,387.0,0.0,0.0,99.91000366,2.84,4.0,0.0
SUGARS,"SUGARS,POWDERED",99.6,0.0,0.0,389.0,0.0,0.0,97.91000366,120.0,100.0,0.10200000000000001
SWEETENERS,"SWEETENERS,TABLETOP,ASPRT,EQ,PACKETS",89.08,0.0,0.0,365.0,2.17,0.0,80.69999695,3.54,1.0,0.0
SUGARS,"SUGARS,MAPLE",90.9,0.0,0.0,354.0,0.1,0.0,84.87000275,3.0,28.0,0.2
SYRUPS,"SYRUPS,CHOC,HERSHEY'S GENUINE CHOC FLAV LITE SYRUP",34.56,0.0,0.0,143.0,1.4,0.0,28.56999969,35.0,0.0,0.0
SYRUPS,"SYRUPS,CHOC,FUDGE-TYPE",62.9,1.0,2.799999952,350.0,4.6,0.0,34.81999969,304.0,38.0,8.115
SYRUPS,"SYRUPS,CORN,DK",77.59,0.0,0.0,286.0,0.0,0.0,26.70000076,328.0,20.0,0.0
SYRUPS,"SYRUPS,CORN,LT",76.79,0.0,0.0,283.0,0.0,0.0,26.77000046,340.55,22.0,0.0
SYRUPS,"SYRUPS,CORN,HIGH-FRUCTOSE",76.0,0.0,0.0,281.0,0.0,0.0,26.36000061,310.0,19.0,0.0
SYRUPS,"SYRUPS,MALT",71.3,0.0,0.0,318.0,6.2,0.0,71.30000305,384.0,24.0,0.0
SYRUPS,"SYRUPS,MAPLE",67.09,0.0,0.0,261.0,0.0,0.0,59.52000046,322.45,20.0,0.2
SYRUPS,"SYRUPS,SORGHUM",74.9,0.0,0.0,290.0,0.0,0.0,74.90000153,330.0,21.0,0.0
CANDIES,"CANDIES,MASTERFOODS USA,SNICKERS CRUNCHER",62.85,9.0,1.899999976,488.0,6.86,0.0,46.54000092,47.1,15.0,12.703
SYRUPS,"SYRUPS,TABLE BLENDS,PANCAKE,W/2% MAPLE",69.6,0.0,0.0,265.0,0.0,0.0,42.0,315.0,20.0,0.1
SYRUPS,"SYRUPS,TABLE BLENDS,CANE&15% MAPLE",69.52,0.0,0.10000000099999999,278.0,0.0,0.0,68.19999695,315.0,20.0,0.10200000000000001
SYRUPS,"SYRUPS,TABLE BLENDS,CORN,REFINER,&SUGAR",83.9,0.0,0.0,319.0,0.0,0.0,0.0,316.0,20.0,0.0
CANDIES,"CANDIES,MASTERFOODS USA,SKITTLES WILD BERRY BITE SIZE",90.9,0.0,0.0,405.0,0.19,0.0,75.91999817,61.5,20.0,4.115
TOPPINGS,"TOPPINGS,BUTTERSCOTCH OR CARAMEL",65.9,1.0,0.8999999759999999,252.0,1.5,0.0,0.0,41.0,0.0,0.13
TOPPINGS,"TOPPINGS,MARSHMLLW CRM",79.0,0.0,0.10000000099999999,322.0,0.8,0.0,46.79999924,28.35,198.0,0.183
TOPPINGS,"TOPPINGS,PINEAPPLE",66.4,0.0,0.400000006,253.0,0.1,0.0,21.01000023,340.0,42.0,0.1
TOPPINGS,"TOPPINGS,NUTS IN SYRUP",58.08,0.0,2.299999952,448.0,4.5,0.0,36.72000122,328.0,41.0,20.66
CANDIES,"CANDIES,MASTERFOODS USA,SKITTLES TROPICAL BITE SIZE CANDIES",90.77,0.0,0.0,405.0,0.19,0.0,75.76000214,61.5,20.0,0.0
CANDIES,"CANDIES,MASTERFOODS USA,SKITTLES SOURS ORIGINAL",86.94,0.0,0.0,397.0,0.18,0.0,73.16000366,51.0,0.0,3.765
CANDIES,"CANDIES,MASTERFOODS USA,SKITTLES ORIGINAL BITE SIZE CANDIES",90.78,0.0,0.0,405.0,0.19,0.0,75.83999634,61.5,205.0,4.115
FROSTINGS,"FROSTINGS,VANILLA,CREAMY,DRY MIX,PREP W/ MARGARINE",74.28,0.0,0.10000000099999999,413.0,0.34,0.0,0.0,0.0,0.0,8.479
FROSTINGS,"FROSTINGS,CHOC,CREAMY,DRY MIX,PREP W/ MARGARINE",71.02,0.0,1.899999976,404.0,1.1,0.0,0.0,0.0,0.0,8.48
FROSTINGS,"FROSTINGS,GLAZE,PREPARED-FROM-RECIPE",83.65,1.0,0.0,341.0,0.44,0.0,80.44000244,327.0,0.0,0.475
CANDIES,"CANDIES,FUDGE,CHOC MARSHMLLW,PREPARED-FROM-RECIPE",71.34,25.0,1.7000000480000002,453.0,2.26,0.0,64.05999756,20.0,1229.0,16.485
CANDIES,"CANDIES,TAFFY,PREPARED-FROM-RECIPE",91.56,9.0,0.0,397.0,0.03,0.0,68.48000336,15.0,0.0,3.008
CANDIES,"CANDIES,TOFFEE,PREPARED-FROM-RECIPE",64.72,104.0,0.0,560.0,1.07,0.0,63.47000122,12.0,0.0,30.751
CANDIES,"CANDIES,DIVINITY,PREPARED-FROM-RECIPE",89.05,0.0,0.0,364.0,1.32,0.0,78.95999908,11.0,0.0,0.0
FROZEN NOVELTIES,"FROZEN NOVELTIES,ICE TYPE,PINEAPPLE-COCONUT",23.9,0.0,0.699999988,113.0,0.0,0.0,0.0,99.0,0.0,2.4440000000000004
CORNNUTS,"CORNNUTS,BARBECUE-FLAVOR",71.7,0.0,8.399999618999999,436.0,9.0,0.0,0.0,28.35,57.0,13.16
CORNNUTS,"CORNNUTS,NACHO-FLAVOR",71.6,2.0,8.0,438.0,9.4,0.0,0.0,28.35,57.0,13.07
GRANOLA BARS,"GRANOLA BARS,SOFT,UNCOATED,CHOC CHIP",70.2,0.0,3.799999952,418.0,5.65,0.0,28.92000008,42.5,28.0,14.604000000000001
GRANOLA BARS,"GRANOLA BARS,SOFT,UNCOATED,CHOC CHIP,GRAHAM&MARSHMLLW",70.8,1.0,4.0,427.0,6.1,0.0,0.0,28.35,0.0,14.649999999999999
GRANOLA BARS,"GRANOLA BARS,SOFT,UNCOATED,NUT&RAISIN",63.6,1.0,5.599999905,454.0,8.0,0.0,0.0,28.35,0.0,19.279999999999998
SNACKS,"SNACKS,BF STKS,SMOKED",5.4,133.0,0.0,550.0,21.5,0.0,0.0,28.35,20.0,45.69
PORK SKINS,"PORK SKINS,BARBECUE-FLAVOR",1.6,115.0,0.0,538.0,57.9,0.0,0.0,28.35,14.0,30.04
FROSTING,"FROSTING,GLAZ,CHC,PREP-FRM-RCIP,W/ BUTR,NFSMI RECIP NO. C-32",72.18,18.0,1.100000024,359.0,1.42,0.0,64.30000305,0.0,0.0,6.671000000000001
SNACK,"SNACK,POTATO CHIPS,MADE FROM DRIED POTATOES,PLN",52.02,0.0,3.099999905,559.0,4.45,0.0,1.1399999859999999,28.35,198.0,30.134
POTATO CHIPS,"POTATO CHIPS,PLAIN,SALTED",49.74,0.0,4.400000095,547.0,6.56,0.0,0.370000005,28.35,227.0,32.97
POTATO CHIPS,"POTATO CHIPS,MADE FROM DRIED POTATOES,CHEESE-FLAVOR",50.6,4.0,3.400000095,551.0,7.0,0.0,0.0,28.35,191.0,35.370000000000005
RICE CAKES,"RICE CAKES,BROWN RICE,CORN",81.2,0.0,2.900000095,385.0,8.4,0.0,0.0,9.0,18.0,2.8999999999999995
RICE CAKES,"RICE CAKES,BROWN RICE,MULTIGRAIN",80.1,0.0,3.0,387.0,8.5,0.0,0.0,9.0,18.0,3.1599999999999997
RICE CAKES,"RICE CAKES,BROWN RICE,RYE",79.9,0.0,4.0,386.0,8.1,0.0,0.0,9.0,18.0,3.4400000000000004
SESAME STKS,"SESAME STKS,WHEAT-BASED,SALTED",46.5,0.0,2.799999952,541.0,10.9,0.0,0.189999998,28.35,57.0,34.81
GRANOLA BARS,"GRANOLA BARS,HARD,PNUT BUTTER",62.3,0.0,2.900000095,483.0,9.8,0.0,0.0,28.35,24.0,22.279999999999998
POTATO CHIPS,"POTATO CHIPS,CHEESE-FLAVOR",57.7,4.0,5.1999998089999995,496.0,8.5,0.0,0.0,28.35,170.0,25.880000000000003
POTATO CHIPS,"POTATO CHIPS,LIGHT",66.9,0.0,5.900000095,471.0,7.1,0.0,0.21999999899999997,28.35,170.0,19.9
SNACKS,"SNACKS,POTATO CHIPS,FAT-FREE,MADE W/OLESTRA",65.0,0.0,6.8000001910000005,274.0,7.74,0.0,0.0,28.35,0.0,0.724
SNACKS,"SNACKS,TORTILLA CHIPS,NACHO-FLAVOR,RED FAT",71.6,3.0,4.8000001910000005,445.0,8.7,0.0,0.0,28.35,170.0,13.959999999999999
TORTILLA CHIPS,"TORTILLA CHIPS,LOFAT,BKD WO/FAT",80.0,0.0,5.3000001910000005,415.0,11.0,0.0,0.670000017,28.35,0.0,5.38
SNACKS,"SNACKS,GRANOLA BAR,FRUIT-FILLED,NONFAT",77.6,0.0,7.400000095,342.0,5.9,0.0,55.34000015,28.35,0.0,0.79
POPCORN,"POPCORN,SUGAR SYRUP/CARAMEL,FAT-FREE",90.06,0.0,2.5,381.0,2.0,0.0,64.68000031,28.35,0.0,1.094
POTATO CHIPS,"POTATO CHIPS,FAT FREE,SALTED",83.76,0.0,7.5,379.0,9.64,0.0,3.6900000569999998,28.35,227.0,0.42000000000000004
SNACKS,"SNACKS,KELLOGG,KELLOGG'S RICE KRISPIES TREATS SQUARES",80.5,0.0,0.600000024,414.0,3.4,0.0,0.0,37.0,0.0,9.0
SNACKS,"SNACKS,KELLOGG'S LOFAT GRANOLA BAR,CRUNCHY ALMD/BRN SUGAR",78.0,0.0,6.1999998089999995,390.0,8.0,0.0,0.0,37.0,0.0,7.4
SNACKS,"SNACKS,M&M MARS,KUDOS WHL GRAIN BARS,CHOC CHIP",72.31,136.0,2.599999905,420.0,4.47,0.0,38.77999878,28.4,0.0,12.16
SNACKS,"SNACKS,KELLOGG,KELLOGG'S NUTRI-GRAIN CRL BARS,FRUIT-FILLED",72.4,0.0,2.099999905,375.0,4.4,0.0,35.09999847,37.0,0.0,6.978999999999999
SNACKS,"SNACKS,TORTILLA CHIPS,LOFAT,MADE W/OLESTRA,NACHO CHS",65.22,2.0,6.400000095,318.0,8.44,0.0,2.819999933,28.35,0.0,3.644
Snacks,"Snacks, potato chips, from dried potatoes, fat-free, olestra",56.0,0.0,7.3000001910000005,253.0,5.06,0.0,0.589999974,28.35,0.0,0.845
CANDIES,"CANDIES,SEMISWEET CHOC,MADE W/BUTTER",63.4,18.0,5.900000095,477.0,4.2,0.0,0.0,170.0,182.0,28.41
GELATIN DSSRT,"GELATIN DSSRT,DRY MIX,W/ ADDED VIT C,SODIUM-CITRATE & SALT",90.5,0.0,0.0,381.0,7.8,0.0,0.0,85.0,21.0,0.0
GELATIN DSSRT,"GELATIN DSSRT,DRY MIX,RED CAL,W/ ASPRT,ADDED P,K,NA,VIT C",33.3,0.0,0.0,345.0,55.3,0.0,0.0,9.0,10.0,0.0
GELATIN DSSRT,"GELATIN DSSRT,DRY MIX,RED CAL,W/ ASPRT,NO ADDED NA",33.3,0.0,0.0,345.0,55.3,0.0,0.0,9.0,10.0,0.0
PUDDINGS,"PUDDINGS,BANANA,DRY MIX,INST,W/ ADDED OIL",89.0,0.0,0.0,386.0,0.0,0.0,0.0,99.0,25.0,4.21
PUDDINGS,"PUDDINGS,BANANA,DRY MIX,REG,W/ ADDED OIL",88.4,0.0,0.300000012,387.0,0.0,0.0,0.0,88.0,22.0,4.79
PUDDINGS,"PUDDINGS,LEMON,DRY MIX,REG,W/ ADDED OIL,K,NA",90.3,0.0,0.10000000099999999,366.0,0.1,0.0,0.0,85.0,21.0,1.43
PUDDINGS,"PUDDINGS,TAPIOCA,DRY MIX,W/ NO ADDED SALT",94.3,0.0,0.200000003,369.0,0.1,0.0,0.0,92.0,23.0,0.0
PUDDINGS,"PUDDINGS,VANILLA,DRY MIX,REG,W/ ADDED OIL",92.4,0.0,0.0,369.0,0.3,0.0,0.0,88.0,22.0,1.05
JAMS&PRESERVES,"JAMS&PRESERVES,APRICOT",64.4,0.0,0.300000012,242.0,0.7,0.0,43.40000153,20.0,14.0,0.01
SYRUPS,"SYRUPS,TABLE BLENDS,PANCAKE,W/2% MAPLE,W/ K",69.6,0.0,0.0,265.0,0.0,0.0,0.0,315.0,20.0,0.0
CORN CAKES,"CORN CAKES,VERY LO NA",83.4,0.0,0.0,387.0,8.1,0.0,0.0,9.0,18.0,2.11
SNACKS,"SNACKS,CORN-BASED,EXTRDD,PUFFS OR TWISTS,CHEESE-FLAVOR,UNENR",54.1,4.0,2.200000048,558.0,5.76,0.0,2.75999999,28.35,227.0,34.598
SNACKS,"SNACKS,CORN-BASE,EXTRUD,CHIPS,BARBECUE-FLAVOR,W/ENR MASA FLR",56.2,0.0,0.0,523.0,7.0,0.0,0.0,28.35,0.0,30.110000000000003
POPCORN,"POPCORN,AIR-POPPED,WHITE POPCORN",77.9,0.0,15.10000038,382.0,12.0,0.0,0.0,8.0,28.0,3.57
POPCORN,"POPCORN,OIL-POPPED,WHITE POPCORN",57.2,0.0,10.0,500.0,9.0,0.0,0.0,11.0,28.0,26.48
POTATO CHIPS,"POTATO CHIPS,PLN,MADE W/PART HYDR SOYBN OIL,SALTED",52.9,0.0,4.8000001910000005,536.0,7.0,0.0,0.0,28.35,227.0,32.59
POTATO CHIPS,"POTATO CHIPS,PLN,MADE W/PART HYDR SOYBN OIL,UNSALTED",52.9,0.0,4.8000001910000005,536.0,7.0,0.0,0.0,28.35,227.0,32.59
POTATO CHIPS,"POTATO CHIPS,PLN,UNSALTED",52.9,0.0,4.8000001910000005,536.0,7.0,0.0,0.21999999899999997,28.35,227.0,32.97
PRETZELS,"PRETZELS,HARD,PLN,MADE W/UNENR FLR,SALTED",79.2,0.0,2.799999952,381.0,9.1,0.0,0.0,28.35,60.0,3.33
PRETZELS,"PRETZELS,HARD,PLN,MADE W/UNENR FLR,UNSALTED",79.2,0.0,2.799999952,381.0,9.1,0.0,0.0,28.35,60.0,3.33
SNACKS,"SNACKS,PRETZELS,HARD,PLN,MADE W/ ENR FLR,UNSALTED",79.2,0.0,2.799999952,381.0,9.1,0.0,2.210000038,28.35,60.0,3.33
RICE CAKES,"RICE CAKES,BROWN RICE,PLN,UNSALTED",81.5,0.0,4.1999998089999995,387.0,8.2,0.0,0.879999995,9.0,18.0,2.59
RICE CAKES,"RICE CAKES,BROWN RICE,BUCKWHEAT,UNSALTED",80.1,0.0,0.0,380.0,9.0,0.0,0.0,9.0,18.0,2.8600000000000003
RICE CAKES,"RICE CAKES,BROWN RICE,MULTIGRAIN,UNSALTED",80.1,0.0,0.0,387.0,8.5,0.0,0.0,9.0,18.0,3.1599999999999997
RICE CAKES,"RICE CAKES,BROWN RICE,SESAME SD,UNSALTED",81.5,0.0,0.0,392.0,7.6,0.0,0.0,9.0,18.0,2.79
SESAME STKS,"SESAME STKS,WHEAT-BASED,UNSALTED",46.5,0.0,0.0,541.0,10.9,0.0,0.0,28.35,57.0,34.81
TRAIL MIX,"TRAIL MIX,REG,UNSALTED",44.9,0.0,0.0,462.0,13.8,0.0,0.0,150.0,28.0,27.73
TRAIL MIX,"TRAIL MIX,REG,W/CHOC CHIPS,UNSALTED NUTS&SEEDS",44.9,4.0,0.0,484.0,14.2,0.0,0.0,146.0,28.0,30.93
POTATO CHIPS,"POTATO CHIPS,WO/SALT,RED FAT",67.8,0.0,6.099999905,487.0,7.1,0.0,0.21999999899999997,28.35,0.0,19.9
TORTILLA CHIPS,"TORTILLA CHIPS,LOFAT,UNSALTED",80.1,0.0,5.3000001910000005,416.0,11.0,0.0,0.8500000240000001,28.35,0.0,5.38
FROZEN NOVELTIES,"FROZEN NOVELTIES,JUC TYPE,POPSICLE SCRIBBLERS",19.68,0.0,0.0,81.0,0.0,0.0,14.56999969,33.33,0.0,0.0
SNACKS,"SNACKS,TORTILLA CHIPS,NACHO-FLAVOR,MADE W/ENR MASA FLR",62.4,3.0,5.3000001910000005,498.0,7.8,0.0,0.0,28.35,0.0,23.53
CANDIES,"CANDIES,SUGAR-COATED ALMONDS",68.26,0.0,2.5,474.0,10.0,0.0,62.5,3.5,0.0,17.93
COCOA,"COCOA,DRY PDR,HI-FAT OR BRKFST,PLN",48.3,0.0,29.79999924,299.0,16.8,0.0,1.5499999519999998,5.4,0.0,20.789
COCOA,"COCOA,DRY PDR,HI-FAT OR BRKFST,PROC W/ALKALI",45.4,0.0,33.90000153,295.0,16.8,0.0,1.5299999709999998,0.0,0.0,20.789
CANDIES,"CANDIES,SOFT FRUIT & NUT SQUARES",73.81,0.0,2.400000095,390.0,2.31,0.0,45.95000076,0.0,0.0,9.035
SWEETENERS,"SWEETENERS,TABLETOP,SUCRALOSE,SPLENDA PACKETS",89.97,0.0,0.0,331.0,0.0,0.0,80.33000183,0.98,0.0,0.0
FROZEN NOVELTIES,"FROZEN NOVELTIES,NO SUGAR ADDED,FUDGESICLE POPS",22.28,2.0,1.600000024,105.0,3.6,0.0,3.930000067,84.26,0.0,0.837
FROZEN NOVELTIES,"FROZEN NOVELTIES,FAT FREE FUDGESICLE BARS",26.94,3.0,1.7000000480000002,127.0,5.55,0.0,20.10000038,50.5,0.0,0.48
FROZ NOVELTIES,"FROZ NOVELTIES,ICE TYPE,SUGAR FREE,ORNGE,CHRY,& GRP POPSICLE",5.14,0.0,0.0,21.0,0.0,0.0,1.519999981,54.68,0.0,0.0
FRZ NVL,"FRZ NVL, KLONDIKE,SLIM-A-BEAR FUDG BR,98% FT FR,NO SGR ADDED",30.07,7.0,6.0,124.0,4.31,0.0,7.099999905,74.41,0.0,1.0
FROZEN NOVELTIES,"FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR VANILLA CONE",44.75,3.0,3.799999952,222.0,3.72,0.0,24.75,78.79,0.0,0.95
FROZEN NOVELTIES,"FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR CHOC CONE",45.32,2.0,4.3000001910000005,224.0,4.09,0.0,24.62000084,78.74,0.0,1.001
FROZEN NOVELTIES,"FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR VANILLA SNDWCH",44.2,4.0,4.3000001910000005,211.0,5.96,0.0,21.81999969,63.69,0.0,0.74
FROZEN NOVELTIES,"FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR CHOC SNDWCH",44.12,4.0,4.8000001910000005,212.0,6.21,0.0,21.5,63.59,0.0,0.81
FROZEN NOVELTIES,"FROZEN NOVELTIES,KLONDIKE,SLIM-A-BEAR MINT SNDWCH",44.16,4.0,4.3000001910000005,210.0,5.96,0.0,21.80999947,63.69,0.0,0.74
FROZEN NOVL,"FROZEN NOVL,KLONDIKE,SLIM-A-BEAR,NO SGR ADDED,STICKLESS BAR",27.09,8.0,4.8000001910000005,224.0,5.16,0.0,8.640000342999999,0.0,0.0,9.51
FROZEN NOVELTIES,"FROZEN NOVELTIES,NO SUGAR ADDED CREAMSICLE POPS",14.54,3.0,0.300000012,57.0,1.78,0.0,2.75,44.0,0.0,0.47
FROZEN NOVELTIES,"FROZEN NOVELTIES,SUGAR FREE,CREAMSICLE POPS",11.95,0.0,7.5,49.0,1.37,0.0,0.430000007,79.55,0.0,2.0
CANDIES,"CANDIES,REESE'S FAST BREAK,CANDY BAR",63.9,9.0,3.599999905,495.0,8.93,0.0,53.56999969,56.0,0.0,20.381
CANDIES,"CANDIES,MASTERFOODS USA,COCOAVIA CHOC COVERED ALMONDS",43.82,0.0,10.39999962,510.0,9.51,0.0,26.92000008,28.0,0.0,11.745
CANDIES,"CANDIES,CHOC,DK,45-59% CACAO SOL",61.81,8.0,7.0,543.0,4.88,0.0,47.90000153,28.35,141.0,29.151000000000003
CANDIES,"CANDIES,CHOC,DK,60-69% CACAO SOL",52.59,6.0,8.0,578.0,6.12,0.0,36.70999908,28.35,112.0,34.774
CANDIES,"CANDIES,CHOC,DK,70-85% CACAO SOL",45.81,2.0,10.89999962,599.0,7.79,0.0,23.98999977,28.35,101.0,38.527
CANDIES,"CANDIES,CHOC,DK,NFS",60.55,7.0,7.1999998089999995,547.0,5.09,0.0,46.13999939,28.35,0.0,29.900999999999996
AMARANTH,"AMARANTH,UNCKD",65.25,0.0,6.6999998089999995,371.0,13.56,0.0,1.6900000569999998,193.02,0.0,5.922000000000001
AMARANTH GRAIN,"AMARANTH GRAIN,CKD",18.69,0.0,2.099999905,102.0,3.8,0.0,0.0,246.02,0.0,0.0
BARLEY,"BARLEY,HULLED",73.48,0.0,17.29999924,354.0,12.48,0.0,0.800000012,184.0,0.0,1.8849999999999998
BARLEY,"BARLEY,PEARLED,RAW",77.72,0.0,15.60000038,352.0,9.91,0.0,0.800000012,200.0,0.0,0.9530000000000001
BARLEY,"BARLEY,PEARLED,COOKED",28.22,0.0,3.799999952,123.0,2.26,0.0,0.280000001,157.0,0.0,0.36400000000000005
BUCKWHEAT GROATS,"BUCKWHEAT GROATS,RSTD,DRY",74.95,0.0,10.30000019,346.0,11.73,0.0,0.0,164.0,0.0,2.247
BUCKWHEAT GROATS,"BUCKWHEAT GROATS,RSTD,CKD",19.94,0.0,2.700000048,92.0,3.38,0.0,0.8999999759999999,168.0,0.0,0.51
BUCKWHEAT FLR,"BUCKWHEAT FLR,WHOLE-GROAT",70.59,0.0,10.0,335.0,12.62,0.0,2.599999905,120.0,0.0,2.575
BULGUR,"BULGUR,DRY",75.87,0.0,18.29999924,342.0,12.29,0.0,0.40999999600000003,140.0,0.0,0.9460000000000001
BULGUR,"BULGUR,COOKED",18.58,0.0,4.5,83.0,3.08,0.0,0.10000000099999999,182.0,8.0,0.171
CORN,"CORN,YELLOW",74.26,0.0,7.3000001910000005,365.0,9.42,0.0,0.639999986,166.0,0.0,4.081
CORN BRAN,"CORN BRAN,CRUDE",85.64,0.0,79.0,224.0,8.36,0.0,0.0,76.0,0.0,0.794
CORN FLR,"CORN FLR,WHOLE-GRAIN,YEL",76.85,0.0,7.3000001910000005,361.0,6.93,0.0,0.639999986,117.0,0.0,3.3200000000000003
