Category,Description,Carbohydrate,Cholesterol,Fiber,Kilocalories,Protein,RefusePercentage,SugarTotal,HouseholdWeights.1stHouseholdWeight,HouseholdWeights.2ndHouseholdWeight,fat
LIGHT ICE CRM,"LIGHT ICE CRM,SOFT SERVE,BLENDED W/ MILK CHOC CANDIES",26.82,16.0,0.200000003,182.0,4.02,0.0,24.37000084,348.0,0.0,5.585
LIGHT ICE CRM,"LIGHT ICE CRM,SOFT SERVE,BLENDED W/ COOKIE PIECES",25.55,15.0,0.100000001,169.0,3.97,0.0,21.19000053,337.0,0.0,4.834
POPEYES,"POPEYES,BATTER FRIES,ANALYZED PRIOR TO DECEMBER 2006",35.06,10.0,2.799999952,302.0,4.03,0.0,0.0,100.68,26.0,15.707
POPEYES,"POPEYES,BISCUIT,ANALYZED PRIOR TO NOVEMBER 2006",41.88,2.0,1.7000000480000002,400.0,5.73,0.0,2.950000048,58.63,0.0,22.179000000000002
POPEYES,"POPEYES,COLESLAW",14.12,7.0,1.7000000480000002,161.0,0.98,0.0,10.82999992,190.33,120.0,11.078
POPEYES,"POPEYES,MILD CHICK STRIPS,ANALYZED 2006",19.31,52.0,0.800000012,271.0,19.2,0.0,0.0,53.6,0.0,12.9
POPEYES,"POPEYES,SPICY CHICK STRIPS,ANALYZED 2006",18.52,53.0,1.200000048,253.0,19.61,0.0,0.0,52.73,0.0,11.176000000000002
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,BISCUIT,ANALYZED PRIOR TO JANUARY 2007",42.51,1.0,1.5,356.0,7.25,0.0,3.220000029,52.23,0.0,17.042
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,COLESLAW",15.65,2.0,2.0,144.0,0.91,0.0,13.53999996,191.4,112.0,8.154
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,CRISPY CHICK STRIPS,ANALYZED 2007",13.72,51.0,1.399999976,274.0,20.47,0.0,0.0,46.63,0.0,14.086
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,POPCORN CHICK,ANALYZED PRIOR 2007",21.3,40.0,1.0,361.0,18.03,0.0,0.0,6.38,56.0,21.061
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,POTATO WEDGES,ANALYZED PRIOR 2007",33.55,0.0,3.099999905,283.0,4.05,0.0,0.0,134.43,122.0,13.637999999999998
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,FRIED CHICK,ORIGINAL RECPE,SKN & BRDING",17.25,70.0,1.299999952,379.0,12.17,0.0,0.0,0.0,0.0,25.95300000000001
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,BREAST,MEAT ONLY",0.0,87.0,0.0,171.0,29.46,37.0,0.0,145.23,127.0,4.5310000000000015
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,DRUMSTK,MEAT ONLY",0.49,137.0,0.0,187.0,26.92,47.0,0.0,39.91,57.0,7.566
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,THIGH,MEAT ONLY",0.28,118.0,0.0,192.0,23.3,48.0,0.0,97.45,79.0,8.771999999999998
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,WING,MEAT ONLY",1.93,134.0,0.0,233.0,30.67,54.0,0.0,43.55,30.0,9.801
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,SKN & BRDING",21.66,59.0,1.5,463.0,10.84,0.0,0.0,0.0,0.0,29.191
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,EX CRISPY,BREAST,MEAT ONLY",0.15,87.0,0.0,166.0,29.47,43.0,0.0,139.96,121.0,4.103
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,EX CRISPY,DRUMSTK,MEAT ONLY",0.89,137.0,0.0,187.0,26.75,49.0,0.0,41.03,57.0,7.48
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,EX CRISPY,THIGH,MEAT ONLY",1.18,118.0,0.0,188.0,23.5,53.0,0.0,91.19,72.0,8.052
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,EX CRISPY,WING,MEAT ONLY",4.34,146.0,0.0,262.0,30.05,58.0,0.0,43.64,29.0,11.925
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,BREAST,MEAT & SKN",5.29,82.0,0.400000006,234.0,24.15,9.0,0.0,201.3,145.0,11.111999999999998
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,DRUMSTK,MEAT & SKN",5.53,117.0,0.400000006,245.0,22.48,24.0,0.0,74.8,57.0,13.102
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,THIGH,MEAT & SKN",7.02,99.0,0.5,266.0,18.88,14.0,0.0,151.55,97.0,15.593
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,WING,MEAT & SKN",8.04,109.0,0.5,291.0,23.29,23.0,0.0,65.14,44.0,16.246
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,BREAST,MEAT & SKN",8.09,76.0,0.600000024,276.0,22.6,9.0,0.0,212.3,140.0,13.36
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,DRUMSTK,MEAT & SK",8.22,109.0,0.5,285.0,21.13,21.0,0.0,80.52,57.0,15.144000000000002
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,THIGH,MEAT & SKN",10.54,91.0,0.699999988,314.0,17.71,13.0,0.0,152.48,91.0,17.714000000000006
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,WING,MEAT & SKN",12.03,107.0,0.699999988,351.0,21.52,24.0,0.0,67.77,44.0,19.59
POPEYES,"POPEYES,FRIED CHICK,MILD,BREAST,MEAT ONLY,SKN",0.99,108.0,0.0,168.0,29.11,42.0,0.0,129.43,111.0,4.011
POPEYES,"POPEYES,FRIED CHICK,MILD,DRUMSTK,MEAT ONLY",1.18,127.0,0.0,179.0,26.22,42.0,0.0,44.03,59.0,6.252000000000002
POPEYES,"POPEYES,FRIED CHICK,MILD,SKN & BREADING",20.85,81.0,1.100000024,436.0,12.02,0.0,0.0,0.0,0.0,30.176
POPEYES,"POPEYES,FRIED CHICK,MILD,THIGH,MEAT ONLY",0.6,131.0,0.0,203.0,24.2,53.0,0.0,73.25,56.0,9.725
POPEYES,"POPEYES,FRIED CHICK,MILD,WING,MEAT ONLY,SKN",3.11,132.0,0.0,239.0,29.39,64.0,0.0,32.38,20.0,9.998
POPEYES,"POPEYES,FRIED CHICK,SPICY,BREAST,MEAT ONLY",0.25,105.0,0.0,166.0,29.04,42.0,0.0,130.7,111.0,4.077
POPEYES,"POPEYES,FRIED CHICK,SPICY,DRUMSTK,MEAT ONLY",0.33,128.0,0.0,187.0,26.33,49.0,0.0,35.18,51.0,7.314999999999999
POPEYES,"POPEYES,FRIED CHICK,SPICY,SKN & BREADING",19.39,80.0,1.399999976,440.0,12.39,0.0,0.0,0.0,0.0,31.567
POPEYES,"POPEYES,FRIED CHICK,SPICY,THIGH,MEAT ONLY,SKN & BREADING",0.52,129.0,0.0,201.0,24.21,54.0,0.0,73.81,55.0,9.547
POPEYES,"POPEYES,FRIED CHICK,SPICY,WING,MEAT ONLY",2.45,132.0,0.0,244.0,29.71,65.0,0.0,37.44,22.0,10.591
POPEYES,"POPEYES,FRIED CHICK,SPICY,BREAST,MEAT & SKN W/ BREADING",7.08,96.0,0.5,264.0,23.1,10.0,0.0,191.86,131.0,13.892999999999999
POPEYES,"POPEYES,FRIED CHICK,SPICY,DRUMSTK,MEAT & SKN W/ BREADING",5.49,115.0,0.400000006,256.0,22.55,24.0,0.0,68.45,51.0,13.887999999999998
POPEYES,"POPEYES,FRIED CHICK,SPICY,THIGH,MEAT & SKN W/ BREADING",8.79,108.0,0.600000024,305.0,19.03,16.0,0.0,120.92,74.0,19.192
POPEYES,"POPEYES,FRIED CHICK,SPICY,WING,MEAT & SKN W/ BREADING",11.74,104.0,0.800000012,351.0,20.22,24.0,0.0,62.69,37.0,22.086
POPEYES,"POPEYES,FRIED CHICK,MILD,BREAST,MEAT & SKN W/ BREADING",8.14,98.0,0.400000006,265.0,22.96,10.0,0.0,192.23,111.0,13.43
POPEYES,"POPEYES,FRIED CHICK,MILD,DRUMSTK,MEAT & SKN W/ BREADING",9.54,108.0,0.5,288.0,20.19,20.0,0.0,75.56,59.0,16.42
POPEYES,"POPEYES,FRIED CHICK,MILD,THIGH,MEAT & SKN W/ BREADING",9.85,108.0,0.5,310.0,18.63,16.0,0.0,117.84,73.0,19.070999999999998
POPEYES,"POPEYES,FRIED CHICK,MILD,WING,MEAT & SKN W/ BREADING",12.64,105.0,0.600000024,345.0,20.06,21.0,0.0,57.13,32.0,20.833000000000002
MCDONALD'S,"MCDONALD'S,BISCUIT,LRG SIZE",43.76,0.0,2.0,344.0,6.16,0.0,2.960000038,90.0,0.0,15.236
MORNINGSTAR FARMS GRILLERS RECIPE CRUMBLES,"MORNINGSTAR FARMS GRILLERS RECIPE CRUMBLES,FRZ,UNPREP",7.7,0.0,4.699999809,131.0,17.8,0.0,0.600000024,55.0,0.0,4.27
MORNINGSTAR FARMS GRILLERS VEGAN,"MORNINGSTAR FARMS GRILLERS VEGAN,FRZ,UNPREP",9.1,0.0,5.199999809,132.0,16.3,0.0,0.400000006,71.0,0.0,3.4
MORNINGSTAR FARMS SPICY BLACK BEAN BURGER,"MORNINGSTAR FARMS SPICY BLACK BEAN BURGER,FRZ,UNPREP",19.7,1.0,6.8000001910000005,171.0,16.1,0.0,2.799999952,67.0,0.0,5.6
GREEN GIANT,"GREEN GIANT,HARVEST BURGER,ORIG FLAV,ALL VEG PROT PATTY,FRZ",7.8,0.0,6.3000001910000005,153.0,20.0,0.0,0.0,362.0,90.0,3.797
LOMA LINDA BIG FRANKS,"LOMA LINDA BIG FRANKS,CND,UNPREP",5.77,0.0,3.5,217.0,21.47,0.0,0.439999998,51.0,0.0,12.1
MORNINGSTAR FARMS VEGAN BURGER MADE W/ ORG SOY,"MORNINGSTAR FARMS VEGAN BURGER MADE W/ ORG SOY,FRZ,UNPREP",10.7,0.0,5.699999809,138.0,18.9,0.0,2.099999905,71.0,0.0,2.19
NESTLE,"NESTLE,CHEF-MATE CHILI W/BNS,CND",13.5,16.0,3.0,166.0,7.0,0.0,1.5,253.0,0.0,8.8
NESTLE,"NESTLE,CHEF-MATE CHILI WO/BNS,CND",8.0,22.0,1.5,147.0,9.0,0.0,1.5,250.0,0.0,7.4689999999999985
NESTLE,"NESTLE,CHEF-MATE CORNED BF HASH,CND",11.0,28.0,1.100000024,180.0,8.3,0.0,0.7900000209999999,253.0,0.0,11.739
Macaroni and Cheese,"Macaroni and Cheese, canned entree",11.52,6.0,0.5,82.0,3.38,0.0,0.5,244.0,0.0,1.7839999999999998
JIMMY DEAN,"JIMMY DEAN,SAUSAGE BISCUITS,BRKFST SNDWCH,FRZ",24.1,33.0,1.5,401.0,9.9,0.0,0.0,96.0,48.0,8.97
SPAGHETTI W/ MEAT SAU,"SPAGHETTI W/ MEAT SAU,FRZ ENTREE",15.24,6.0,1.7999999519999998,90.0,5.05,0.0,2.599999905,283.0,28.0,1.0
NALLEY CHILI CON CARNE W/BNS,"NALLEY CHILI CON CARNE W/BNS,CND ENTREE",4.6,10.0,5.0,109.0,15.6,0.0,0.0,425.0,258.0,2.588
OLD EL PASO CHILI W/BNS,"OLD EL PASO CHILI W/BNS,CND ENTREE",9.5,16.0,4.3000001910000005,109.0,7.7,0.0,0.0,425.0,228.0,3.759
CHEF BOYARDEE MINI RAVIOLI,"CHEF BOYARDEE MINI RAVIOLI,BF RAVIOLI TOMATO, MEAT SAU,CND",12.36,3.0,1.0,92.0,3.27,0.0,1.940000057,252.0,0.0,2.89
CHEF BOYARDEE SPAGHETTI & MEATBALLS IN TOMATO SAU,"CHEF BOYARDEE SPAGHETTI & MEATBALLS IN TOMATO SAU,CND ENTREE",11.9,7.0,1.399999976,100.0,4.37,0.0,2.970000029,257.0,0.0,3.5700000000000003
PASTA W/SLICED FRANKS IN TOMATO SAU,"PASTA W/SLICED FRANKS IN TOMATO SAU,CND ENTREE",11.9,9.0,0.8999999759999999,104.0,3.7,0.0,3.200000048,252.0,0.0,3.968
BANQUET CHICK POT PIE,"BANQUET CHICK POT PIE,FRZ ENTREE'",18.02,15.0,1.7000000480000002,192.0,5.59,0.0,2.809999943,198.0,0.0,10.71
MARIE CALLENDER'S CHICK POT PIE,"MARIE CALLENDER'S CHICK POT PIE,FRZ ENTREE",19.18,9.0,1.0,235.0,6.83,0.0,0.779999971,284.0,0.0,11.59
STOUFFER'S CHICK PIE,"STOUFFER'S CHICK PIE,FRZ ENTREE",22.59,22.0,1.399999976,259.0,7.17,0.0,3.730000019,283.0,283.0,14.13
HOT POCKETS,"HOT POCKETS,BF&CHEDDAR STUFFED SNDWCH,FRZ",27.6,37.0,0.0,284.0,11.5,0.0,0.0,142.0,142.0,11.749
HOT POCKETS,"HOT POCKETS,CROISSANT POCKTS CHIK,BROC&CHDR STUFD SNDWCH,FRZ",30.4,29.0,1.100000024,235.0,8.9,0.0,0.0,256.0,128.0,7.34
RED BARON PREMIUM POCKETS,"RED BARON PREMIUM POCKETS,ORIGINAL HAM&CHS,FRZ",27.2,31.0,0.0,268.0,11.2,0.0,0.0,269.0,133.0,10.63
STOUFFER'S LASAGNA W/ MEAT & SAU,"STOUFFER'S LASAGNA W/ MEAT & SAU,FRZ ENTREE",12.57,13.0,1.100000024,116.0,8.04,0.0,2.200000048,595.0,215.0,3.41
BANQUET ORIG FRIED CHK THIGH,"BANQUET ORIG FRIED CHK THIGH,W/MASH POT & CORN IN SEASON SAU",13.35,30.0,1.7999999519999998,170.0,9.59,0.0,0.330000013,226.0,0.0,7.79
STOUFFER'S LN CUISINE SPAGHETTI W/ MEATBALLS & SAU,"STOUFFER'S LN CUISINE SPAGHETTI W/ MEATBALLS & SAU,FRZ ENTRE",12.27,9.0,1.5,93.0,6.68,0.0,2.430000067,269.0,0.0,1.75
STOUFFER'S LN CUISINE SWEDISH MEATBALLS W/ PASTE,"STOUFFER'S LN CUISINE SWEDISH MEATBALLS W/ PASTE,FRZ ENTREE",12.14,19.0,1.0,106.0,8.56,0.0,1.75999999,258.0,0.0,2.43
STOUFFER'S LN CUISINE CHICK & VEG W/ VERMICELLI,"STOUFFER'S LN CUISINE CHICK & VEG W/ VERMICELLI,FRZ ENTREE",8.91,10.0,1.299999952,78.0,6.68,0.0,1.5,297.0,0.0,1.59
STOUFFER'S LN CUISINE SPAGHETTI W/ MEAT SAU,"STOUFFER'S LN CUISINE SPAGHETTI W/ MEAT SAU,FRZ ENTREE",14.91,4.0,1.399999976,87.0,4.31,0.0,2.569999933,326.0,0.0,1.01
STOUFFER'S LN CUISINE HS STUFF CAB W/ MEAT SAU&WHPED POT,"STOUFFER'S LN CUISINE HS STUFF CAB W/ MEAT SAU&WHPED POT,FRZ",9.07,5.0,1.5,73.0,4.03,0.0,2.170000076,269.0,0.0,2.0900000000000003
HC CHK ENCHI SUPMA IN GRN CHILI SAU,"HC CHK ENCHI SUPMA IN GRN CHILI SAU,MEXI  RICE,CORN MELY,FRZ",18.2,11.0,1.5,110.0,3.79,0.0,0.7300000190000001,320.0,0.0,2.42
GREEN GIANT,"GREEN GIANT,BROCCOLI IN CHS FLAV SAU,FRZ",8.9,0.0,0.0,67.0,2.3,0.0,0.0,168.0,280.0,1.742
THE BUDGET GOURMET,"THE BUDGET GOURMET,SPINACH AU GRATIN,FRZ",7.4,27.0,1.5,143.0,4.3,0.0,0.0,155.0,155.0,4.9
BANQUET TKY & GRY W/DRESS ,"BANQUET TKY & GRY W/DRESS ,MSHD POT & PEA IN SEASON SAU,FRZ",10.87,14.0,3.099999905,99.0,5.93,0.0,1.899999976,262.0,0.0,3.33
SMART ONES,"SMART ONES,CHICK ENCHILADAS SUIZA,SOUR CRM W/CHEESE,FRZ",17.7,13.0,1.299999952,122.0,5.3,0.0,13.0,255.0,255.0,2.8
SMART ONES,"SMART ONES,RST TKY MEDALLIONS,MSHRM IN SAU W/RICE & VEG,FRZ",14.9,22.0,1.0,84.0,5.0,0.0,0.300000012,255.0,0.0,0.6000000000000001
BREAKFAST BURRITO,"BREAKFAST BURRITO,HAM&CHS FLAVOR,FRZ ENTREE",28.1,194.0,1.399999976,214.0,9.7,0.0,0.0,99.0,99.0,5.93
TYSON CHICK FAJITA KIT,"TYSON CHICK FAJITA KIT,FRZ,PROD CD #2266-910",16.22,11.0,1.7000000480000002,120.0,6.37,0.0,2.029999971,107.0,0.0,3.27
BANQUET HEARTY ONE STK DIN,"BANQUET HEARTY ONE STK DIN,GRY,MSHD POT, CORN SEASON SAU,FRZ",9.92,14.0,2.099999905,138.0,5.13,0.0,1.289999962,454.0,0.0,8.190000000000001
KID CUISINE CHK NUG,"KID CUISINE CHK NUG, PSTA IN CHS SAU,CRN,CHOC PUDD W/SPRINK",19.77,22.0,2.900000095,178.0,7.2,0.0,10.93000031,249.0,0.0,7.15
BETTY CROCKER,"BETTY CROCKER,HAMBURGER HELPER,CHEESEBURGER MACARONI,DRY MIX",64.3,9.0,0.0,395.0,11.0,0.0,0.0,225.0,45.0,2.82
HODGSON MILL,"HODGSON MILL,WHL WHEAT MACARONI&CHS DINNER,DRY MIX",69.2,8.0,7.599999905,376.0,14.1,0.0,0.0,206.0,70.0,1.37
LIPTON,"LIPTON,ALFREDO EGG NOODLES IN A CREAMY SAU,DRY MIX",62.4,112.0,0.0,418.0,15.5,0.0,0.0,93.0,124.0,9.670000000000002
HEALTHY CHOIC MESQ CHK BBQ,"HEALTHY CHOIC MESQ CHK BBQ,RSTD RED POT,MXD VEG IN SAU,FRZ",14.16,11.0,2.200000048,93.0,5.67,0.0,4.820000172,298.0,0.0,1.38
STAGG DYNAMITE CHILI W/BNS,"STAGG DYNAMITE CHILI W/BNS,CND ENTREE",12.44,18.0,3.299999952,135.0,7.4,0.0,2.660000086,247.0,247.0,5.41
STAGG RANCHHOUSE CHILI W/BNS,"STAGG RANCHHOUSE CHILI W/BNS,CND ENTREE",12.78,19.0,3.5,115.0,7.78,0.0,2.319999933,247.0,247.0,3.53
STAGG CLASSIC CHILI W/BNS,"STAGG CLASSIC CHILI W/BNS,CND ENTREE",11.83,17.0,3.0,131.0,6.97,0.0,2.890000105,247.0,247.0,5.95
STAGG COUNTRY CHILI W/BNS,"STAGG COUNTRY CHILI W/BNS,CND ENTREE",11.74,16.0,2.400000095,129.0,6.27,0.0,2.369999886,247.0,247.0,6.1
STAGG SILVERADO CHILI W/BNS,"STAGG SILVERADO CHILI W/BNS,CND ENTREE",13.39,16.0,3.299999952,92.0,7.29,0.0,2.910000086,247.0,247.0,1.13
TORTELLINI,"TORTELLINI,PASTA W/CHS FILLING",47.0,42.0,1.899999976,307.0,13.5,0.0,0.949999988,81.0,0.0,6.1270000000000024
PIZZA,"PIZZA,PEPPERONI TOPPING,REG CRUST,FRZ,CKD",28.51,15.0,2.200000048,296.0,11.21,0.0,0.0,146.0,428.0,14.013
CHILI CON CARNE W/BNS,"CHILI CON CARNE W/BNS,CND ENTREE",11.43,13.0,3.900000095,121.0,7.09,0.0,0.0,246.0,0.0,4.311
PASTA W/MEATBALLS IN TOMATO SAU,"PASTA W/MEATBALLS IN TOMATO SAU,CND ENTREE",12.29,8.0,2.700000048,103.0,4.32,0.0,3.970000029,0.0,0.0,3.49
LASAGNA,"LASAGNA,CHS,FRZ,PREP",13.84,13.0,1.7000000480000002,130.0,6.54,0.0,4.2300000189999984,243.1,28.0,4.705
CHILI,"CHILI,NO BNS,CND ENTREE",6.1,21.0,0.0,118.0,7.53,0.0,0.0,0.0,0.0,5.191
SPAGHETTI,"SPAGHETTI,W/ MEATBALLS,CND",11.11,9.0,0.0,107.0,4.17,0.0,2.829999924,255.12,0.0,4.555999999999999
SPAGHETTI,"SPAGHETTI,NO MEAT,CND",14.56,0.0,0.0,75.0,2.54,0.0,0.0,0.0,0.0,0.6839999999999999
LASAGNA W/ MEAT & SAU,"LASAGNA W/ MEAT & SAU,LOW-FAT,FRZ ENTREE",13.5,7.0,1.299999952,101.0,6.81,0.0,0.0,308.5,28.0,1.944
LASAGNA W/ MEAT & SAU,"LASAGNA W/ MEAT & SAU,FRZ ENTREE",12.87,15.0,1.200000048,127.0,8.26,0.0,2.130000114,297.0,0.0,4.362
BURRITO,"BURRITO,BF & BEAN,FRZ",30.84,8.0,4.199999809,239.0,7.26,0.0,3.529999971,139.04,28.0,8.096
BURRITO,"BURRITO, BEAN AND CHEESE, FROZEN",32.4,0.0,10.19999981,211.0,6.92,0.0,1.409999967,143.0,28.0,5.2780000000000005
HC TRADITION MT LF W/BRN SAU,"HC TRADITION MT LF W/BRN SAU,MSHD POTS,GRN BNS & APL CRP,FRZ",10.8,11.0,1.899999976,87.0,5.17,0.0,4.0,340.0,0.0,1.66
HC SALBRY STK W/MSHRM GRVY,"HC SALBRY STK W/MSHRM GRVY,RST RED POT,GRN BNS,CRN,CART MEDY",12.69,9.0,2.0,94.0,6.03,0.0,5.8000001910000005,354.0,0.0,2.14
HC CONTRY RSTD TKY W/CRANBERRY APPL SAU,"HC CONTRY RSTD TKY W/CRANBERRY APPL SAU,GRN BNS & CARROT BLD",11.09,9.0,2.400000095,81.0,5.83,0.0,6.690000057000001,284.0,0.0,1.42
MARIE CALLENDER TKY W/GRY & DRSNG W/ MSHD POT,"MARIE CALLENDER TKY W/GRY & DRSNG W/ MSHD POT,GRN BNS & CRAN",11.35,17.0,1.0,99.0,8.15,0.0,2.24000001,397.0,0.0,2.12
WEIGHT WATCHERS SMART ONES,"WEIGHT WATCHERS SMART ONES,CHICK TENDERLOINS W/ BBQ SAU",13.3,14.0,1.7000000480000002,95.0,6.7,0.0,3.400000095,255.0,0.0,1.5000000000000002
BURRITO,"BURRITO,BEAN & CHS,MICROWAVED",40.37,3.0,10.39999962,260.0,8.6,0.0,1.370000005,118.53,28.0,6.577000000000001
BURRITO,"BURRITO,BF & BEAN,MICROWAVED",38.95,9.0,6.900000095,298.0,8.73,0.0,1.360000014,115.6,28.0,10.87
SPAGHETTIOS,"SPAGHETTIOS, Danny PhantomShaped Pasta with Sliced Franks",13.1,8.0,0.800000012,92.0,3.57,0.0,4.760000229,252.0,0.0,0.992
SUPPER BAKES MEAL KITS,"SUPPER BAKES MEAL KITS,CREAMY STROGANOFF SAU W/ PASTA",24.8,8.0,0.800000012,147.0,4.8,0.0,2.400000095,125.0,0.0,1.2
LASAGNA,"LASAGNA,VEG,FRZ,BKD",14.18,14.0,1.899999976,139.0,6.87,0.0,2.539999962,226.57,226.0,5.007
TKY,"TKY,STUFFING,MSHD POTATOE W/GRAVY,ASSORTED VEG,FRZ,MICROWAVE",16.32,14.0,1.299999952,128.0,6.97,0.0,4.820000172,385.02,422.0,3.2119999999999997
RICE BOWL W/ CHICK,"RICE BOWL W/ CHICK,FRZ ENTREE,PREP",22.46,16.0,0.699999988,126.0,5.65,0.0,4.070000172,340.13,0.0,1.245
Snacks,"Snacks, popcorn, unpopped kernels",73.12,0.0,12.69999981,375.0,10.87,0.0,0.910000026,28.35,0.0,4.1080000000000005
FORM BAR,"FORM BAR,MASTERFOODS USA,SNICKERS MARATHON CHEWY CHOC PNUT",47.24,4.0,2.5,396.0,24.29,0.0,32.86000061,55.0,0.0,4.728
FORM BAR,"FORM BAR,MASTERFOODS USA,SNICKERS MARATHON MULTI GRAIN",55.12,3.0,2.799999952,406.0,18.49,0.0,33.04000092,55.0,0.0,4.794
FORM,"FORM,MASTERFOODS USA,SNICKERS MARATHON DOUBLE CHOC NUT BAR",52.47,4.0,10.5,343.0,22.35,0.0,22.67000008,44.2,0.0,4.847
SNACKS,"SNACKS,M&M MARS,KUDOS WHL GRAIN BARS,PNUT BUTTER",64.69,5.0,2.599999905,463.0,5.88,0.0,44.29000092,28.4,0.0,10.411
FORM BAR,"FORM BAR,MASTERFOODS USA,SNICKERS MARATHON HONEY NUT OAT BAR",54.3,0.0,11.0,378.0,22.5,0.0,26.26000023,44.2,0.0,4.481
SNACKS,"SNACKS,M&M MARS,KUDOS WHL GRAIN BAR,M&M'S MILK CHOC",73.01,4.0,2.400000095,415.0,3.78,0.0,37.81000137,23.5,0.0,6.8020000000000005
FORM BAR,"FORM BAR,MASTERFOODS USA,COCOAVIA,CHOC ALMOND SNACK BAR",51.68,2.0,5.199999809,347.0,7.72,0.0,27.03000069,22.0,0.0,4.3260000000000005
Snacks,"Snacks, sweet potato chips",64.83,0.0,3.5,496.0,3.5,0.0,7.0,28.35,0.0,23.565
Snacks,"Snacks, FRITOLAY, SUNCHIPS, Multigrain Snack, original",67.26,0.0,6.8000001910000005,491.0,7.95,0.0,7.199999809,28.35,0.0,20.18
SNACKS,"SNACKS,POPCORN,MICROWAVE,REG (BUTTER) FLAVOR, W/PARHYD OIL",55.71,4.0,9.899999618999999,527.0,8.69,0.0,0.540000021,28.35,0.0,28.963
Form Bar,"Form Bar, MASTERFOODS, SNCKRS MARATH Prot Perf Bar, Crml Nut",53.0,6.0,10.0,402.0,25.0,0.0,28.75,80.0,0.0,9.912
Form Bar,"Form Bar, MASTERFOODS, SNICKERS Marathon Energy Bar, all",50.3,4.0,6.699999809,386.0,21.91,0.0,28.70999908,44.2,55.0,10.59
Formulated bar,"Formulated bar, POWER BAR, chocolate",69.63,0.0,5.699999809,363.0,14.15,0.0,30.06999969,67.61,0.0,2.9589999999999996
FORM BAR,"FORM BAR,MASTERFOODS USA,COCOAVIA,CHOC BLUEBERRY SNACK BAR",57.87,2.0,4.599999905,325.0,6.21,0.0,33.40000153,22.0,0.0,3.87
SNACKS,"SNACKS,FRITOLAY,SUNCHIPS,MULTIGRAIN SNACK,FRENCH ONION FLAVR",65.49,5.0,7.800000191,496.0,8.68,0.0,8.819999695,28.35,0.0,21.68
SNACKS,"SNACKS,FRITOLAY,SUNCHIPS,MULTIGRAIN,HARVEST CHEDDAR",64.7,4.0,8.100000381000001,491.0,8.08,0.0,7.0500001910000005,28.35,0.0,22.08
PRETZELS,"PRETZELS,SOFT,UNSALTED",71.04,3.0,1.7000000480000002,338.0,8.2,0.0,0.25,143.0,115.0,2.714
Snacks,"Snacks, soy chips or crisps, salted",53.15,0.0,3.5,376.0,26.5,0.0,1.7999999519999998,28.35,0.0,5.678999999999999
SNACKS,"SNACKS,TORTILLA CHIPS,PLN,YEL CORN",67.31,0.0,4.699999809,492.0,7.18,0.0,0.970000029,28.35,0.0,19.852
CAMPBEL,"CAMPBEL,CAMPBELL'S SEL GOLD LABEL SOUPS,CREAMY",10.2,10.0,1.600000024,82.0,2.04,0.0,6.119999886,245.0,245.0,2.449
AGUTUK,"AGUTUK,FISH/BERRY W/ SEAL OIL (ICE CREAM) (ALASKA NATIVE)",13.4,10.0,0.5,353.0,3.4,0.0,0.0,0.0,0.0,30.5
AGUTUK,"AGUTUK,FISH W/ SHORTENING (ALASKA NATIVE)",10.5,26.0,0.0,470.0,9.0,0.0,0.0,0.0,0.0,41.5
AGUTUK,"AGUTUK,MEAT-CARIBOU (ALASKAN ICE CREAM) (ALASKA NATIVE)",0.9,89.0,0.0,258.0,21.7,0.0,0.0,0.0,0.0,17.4
BEAR,"BEAR,BLACK,MEAT (ALASKA NATIVE)",0.0,0.0,0.0,155.0,20.1,0.0,0.0,0.0,0.0,0.0
